Time,Signal
0.989,-0.7680781467346525
0.99,-0.7845452525225315
0.991,-0.793208031147231
0.992,-0.7884109003743546
0.993,-0.7652032616594279
0.994,-0.7198661708091012
0.995,-0.6503270911864729
0.996,-0.5564213738741943
0.997,-0.4399739885358519
0.998,-0.3046925135702336
0.999,-0.1558807747352756
